,val_loss,val_rpn_class_loss,val_rpn_bbox_loss,val_mrcnn_class_loss,val_mrcnn_bbox_loss,val_mrcnn_mask_loss,loss,rpn_class_loss,rpn_bbox_loss,mrcnn_class_loss,mrcnn_bbox_loss,mrcnn_mask_loss
0,1.091690976023674,0.008651411151513458,0.3445479941368103,0.17092343397438525,0.4075264739990234,0.16004011452198028,1.6782023165062183,0.015465909287268839,0.5246975484183272,0.15812348574399948,0.7345184037703594,0.2453954434804334
1,1.0628270733356475,0.010681153307668865,0.4556326913833618,0.20317428842186927,0.24034154787659645,0.15299584180116654,1.089387410242139,0.006292394304043526,0.44895944966159707,0.1454560048878193,0.3344242714686703,0.15425373551272253
2,1.186399620771408,0.015457479879551102,0.7068642765283585,0.11250129416584968,0.22146957099437714,0.13010535843670368,0.9817212544779741,0.010512748222679473,0.47079517589953107,0.1502913531228786,0.1972291406727474,0.1528912318571833
3,1.0195912671089173,0.007612480938551016,0.573964050412178,0.12832850977778434,0.17460127145051957,0.13508323557674884,0.9780543833288527,0.010102196216060826,0.5034275295511457,0.1390371771941658,0.2045460488960033,0.1209397570493112
4,1.006531410217285,0.008449094019888435,0.5770495015382767,0.14213964469730855,0.15518423095345496,0.12370705202221871,0.9256390872347446,0.008447001838255922,0.4723433258993025,0.13595942200253938,0.165288555172791,0.14359900267183326
5,0.8582357621192932,0.008018951417616335,0.41718579053878785,0.14589353032410146,0.16001757502555847,0.12711796451359988,0.8320180634960873,0.0048866056474621096,0.43138465990547004,0.12874701422930673,0.14702433413107888,0.1199735382586035
6,0.923776912689209,0.006071373639570083,0.5607621583342552,0.11383010648190975,0.11869258932769298,0.1244185870885849,0.7840751960077359,0.006827733500323877,0.3977905621055428,0.13196512749631897,0.1402157041464598,0.10727405720141553
7,0.7151133942604065,0.008323478563688695,0.34839148372411727,0.13339071594178675,0.10893169328570367,0.11607369892299176,0.809647295993703,0.007172131076045663,0.4699522953565794,0.1205132782373947,0.11102862169838133,0.10097877160852192
8,0.6394225633144379,0.00920554439886473,0.3125003111362457,0.10063122987747192,0.1141052434593439,0.10297766841948032,0.7816698014281178,0.006087504233792824,0.42741685030797055,0.11948935457199585,0.11311513653295185,0.11555852923001952
9,0.8308305650949478,0.005860159080475569,0.4870817732810974,0.09400969319045543,0.14162051375955342,0.10225563064217567,0.6988798891770021,0.007029954256306141,0.3616603627687192,0.1059341661930653,0.11909280568076909,0.10515992332050819
10,0.8009892445802689,0.009884142556693405,0.45014304235577585,0.13622613579034806,0.10247462540864945,0.10225826650857925,0.7306155371301957,0.007407986629622782,0.4007737530494919,0.10199921070562519,0.11392039657776593,0.10651128228668494
11,0.8071757936477661,0.009988791758660227,0.44131883680820466,0.10680696856230497,0.14646888986229897,0.10258896805346013,0.7787219952535993,0.0065354978181136275,0.41868359231539354,0.11931049392224495,0.12434198216798197,0.10984725294677355
12,0.642602881193161,0.004059028538758867,0.3230611243844032,0.081050784625113,0.11472849488258362,0.11969969660043717,0.6634355178316131,0.007031290818838703,0.3764598765730403,0.08991312472334573,0.08953940066444965,0.10048827740811665
13,0.5653875154256821,0.0060662235080963,0.2930631026625633,0.08695431932806968,0.09028085384517909,0.08901884779334068,0.6197551868799078,0.005731761063009083,0.33496447476266905,0.0847129829881983,0.09351360763757284,0.10082840052156047
14,0.7887137317657471,0.006785320100607351,0.4887924253940582,0.10769582223147153,0.08622703235596418,0.09920848578214646,0.6649486460076034,0.005984842368160092,0.36962306345919616,0.09306700136654704,0.09109593005068885,0.10517337254269887
15,0.7345484972000123,0.006830247793113813,0.4285416001081467,0.09271703489124775,0.12584635209292172,0.08060800999403,0.6565135678717198,0.007208344695935441,0.36888099933853585,0.09704303032654615,0.08559015354866745,0.09778609665693673
16,0.5301715493202209,0.00334615070183645,0.256834312826395,0.10139840003103018,0.07864539988338948,0.08994149878621101,0.6821332987938219,0.006071789501345306,0.4010527452439752,0.09917767208695184,0.09113467154839566,0.08469091372863027
17,0.5239608067274094,0.006811674353666603,0.2581994172930717,0.08927004009485245,0.07006192177534104,0.09961149971932173,0.6073057526395521,0.0061363032660207125,0.3193516390582987,0.08917711875650264,0.09461756785691694,0.09801710883283433
18,0.5813063186407089,0.004660315785149578,0.3567991815507412,0.06621345226652921,0.06709931500256061,0.08652720149606466,0.5537237983396035,0.004941765487655946,0.297065903041654,0.08534671625705394,0.08163775851281772,0.08472508494919948
19,0.8786260414123536,0.010488244744628901,0.5132637903094291,0.09824530985206366,0.16015907436609267,0.09646247245371342,0.6538740678597953,0.00682341106987904,0.3742272311267052,0.08846751333548482,0.09396139983059341,0.0903874558986712
20,0.6717751848697663,0.0034984931747749216,0.3737157851457596,0.13549370508641004,0.07937976405024529,0.07967968694865704,0.6169722692202065,0.005288484471262244,0.37663916723077534,0.07810045788348972,0.07689843242916897,0.0800383003528109
21,0.5106016418337822,0.0028704029503569474,0.24065657407045365,0.07109053816646338,0.08568667273968458,0.11028940938413143,0.5931335416913942,0.005703467992689809,0.33943283592016643,0.08136339824049528,0.07858782383179619,0.08803815789918863
22,0.7291231197118759,0.004678929834481096,0.48575181037187576,0.067039675693959,0.07483981197699904,0.09680417403578759,0.5993468154022712,0.0032555509196685,0.348208931850568,0.07246548562303527,0.07682661723544579,0.09858188704224943
23,0.9482530105113983,0.01305341426996165,0.5495530956983566,0.06400360451079905,0.19752547815442084,0.124108314961195,0.5836517317149476,0.00446904315494351,0.3404711520740094,0.07036748631210386,0.08130766100868697,0.08702754128354652
24,0.632686795592308,0.007458069919666741,0.3571799299120903,0.0668256313353777,0.07884089644998311,0.12237243808805942,0.7104170938939539,0.008599290706906895,0.4757409433599647,0.07001697806684115,0.07453674246478854,0.08151366056888613
25,0.5355780160427094,0.007523386140819639,0.3072508352994919,0.05816800901666284,0.0736003240570426,0.08902497533708811,0.541549478664653,0.0057843753442951154,0.2989447053720933,0.080959917437143,0.07152923993510373,0.08432103767422319
26,0.5424869155883789,0.005723494762787595,0.2900439563393593,0.061280921350698916,0.09282612193375826,0.09260137870907784,0.5270595553949589,0.00867218143707239,0.28357725695685576,0.060195963474289155,0.07984102370203223,0.09476239187287465
27,0.5309370413422585,0.005273481319891289,0.3053028649091721,0.059411569014191624,0.08086931496858597,0.08006801001727581,0.5343244368110904,0.00463612109052443,0.30708716809749603,0.07065949979316415,0.06866940705262067,0.083260782311834
28,0.5184569764137268,0.00649653661166667,0.24185200184583663,0.05176816835068166,0.09429826553910971,0.12402915108948946,0.5288349706253023,0.005365652243254834,0.30787427703501613,0.06927040545625314,0.06646729269214259,0.07984494071681308
29,0.4544945830106735,0.0026862743097444764,0.27353996872901915,0.04606819067150354,0.05421579759567976,0.07797078432515264,0.507348409135833,0.00484805128703799,0.29415598170447893,0.0670431207382042,0.06172299677975305,0.0795651764701341
